id_produto,nome_produto,categoria,marca
37490,Cadeira Gamer Basic,Acessórios,LG
37500,Monitor X,Games,LG
37510,Headset V2,Móveis,Sony
37520,Mouse X,Informática,Asus
37530,Smartphone Pro,Informática,Logitech
37540,Teclado X,Eletrônicos,Apple
37550,Teclado Plus,Eletrodomésticos,HP
37560,Gabinete X,Móveis,Asus
37570,Mesa Digitalizadora Pro,Eletrônicos,Asus
37580,Webcam Basic,Eletrônicos,Lenovo
37590,Webcam Pro,Informática,Lenovo
37600,Mouse Ultra,Games,Sony
37610,Monitor Ultra,Games,LG
37620,Mesa Digitalizadora Basic,Eletrônicos,Dell
37630,Mesa Digitalizadora X,Games,Dell
37640,Headset Gamer,Eletrônicos,Pichau
37650,Webcam Gamer,Informática,Asus
37660,Cadeira Gamer Gamer,Móveis,Dell
37670,Notebook Basic,Acessórios,Dell
37680,Mouse V2,Móveis,Samsung
37690,Notebook Plus,Games,Pichau
37700,Cadeira Gamer V2,Games,Logitech
37710,Cadeira Gamer Gamer,Acessórios,LG
37720,Headset Plus,Informática,Samsung
37730,Gabinete Pro,Eletrodomésticos,Pichau
37740,Monitor X,Informática,Dell
37750,Mouse Basic,Móveis,Asus
37760,Gabinete Ultra,informática,
37770,Cadeira Gamer Basic,Informática,Dell
37780,Monitor Plus,Eletrodomésticos,LG
37790,Gabinete Basic,Acessórios,Samsung
37800,Teclado V2,Eletrodomésticos,HP
37810,Mouse X,Eletrodomésticos,Pichau
37820,Monitor Basic,Eletrônicos,Sony
37830,Teclado Ultra,Informática,Lenovo
37840,Smartphone V2,Eletrodomésticos,Logitech
37850,Mesa Digitalizadora Basic,Games,Lenovo
37860,Gabinete Ultra,Móveis,Sony
37870,Mouse Basic,Eletrodomésticos,Dell
37880,Headset Plus,Eletrodomésticos,LG
37890,Monitor Pro,Games,Lenovo
37900,Teclado Ultra,Eletrodomésticos,Pichau
37910,Webcam X,Móveis,Logitech
37920,Notebook Gamer,Eletrônicos,Sony
37930,Gabinete X,Eletrônicos,Samsung
37940,Gabinete X,Eletrônicos,Sony
37950,Mouse Pro,Eletrônicos,Apple
37960,Gabinete Gamer,Informática,Dell
37970,Mesa Digitalizadora Plus,Games,Logitech
37980,Mesa Digitalizadora V2,Eletrodomésticos,HP
37990,Teclado Ultra,Móveis,Logitech
38000,Gabinete Pro,Acessórios,Apple
38010,Smartphone V2,Acessórios,Dell
38020,Monitor Plus,Eletrônicos,LG
38030,Headset Ultra,Games,Asus
38040,Monitor X,Acessórios,Sony
38050,Gabinete Ultra,Games,Sony
38060,Gabinete Basic,eletrônicos,
38070,Gabinete Gamer,Eletrônicos,Asus
38080,Mesa Digitalizadora Ultra,Eletrônicos,HP
38090,Mesa Digitalizadora Pro,Acessórios,Apple
38100,Webcam Pro,Eletronicos,HP
38110,Headset Ultra,Móveis,Asus
38120,Smartphone V2,Eletrodomésticos,LG
38130,Mouse Plus,Eletrodomésticos,Logitech
38140,Headset Ultra,Games,HP
38150,Mouse Gamer,Eletrônicos,Logitech
38160,Smartphone Pro,Eletrônicos,Asus
38170,Gabinete V2,Eletrodomésticos,Lenovo
38180,Mesa Digitalizadora X,Acessórios,Lenovo
38190,Monitor Pro,Eletrodomésticos,Asus
38200,Smartphone V2,Acessórios,Logitech
38210,Monitor X,eletrodomésticos,
38220,Mouse Ultra,Games,Sony
38230,Cadeira Gamer Pro,Eletrônicos,Asus
38240,Monitor X,Acessórios,HP
38250,Teclado X,Acessórios,Sony
38260,Smartphone X,Eletrônicos,LG
38270,Mouse Basic,Móveis,Apple
38280,Cadeira Gamer Ultra,Móveis,LG
38290,Monitor Gamer,Móveis,LG
38300,Monitor Ultra,Eletrônicos,Pichau
38310,Teclado Pro,Acessórios,Dell
38320,Monitor Plus,Acessórios,Asus
38330,Mouse Pro,Informática,Dell
38340,Gabinete V2,informática,
38350,Teclado Pro,Games,Dell
38360,Webcam Pro,Móveis,Apple
38370,Gabinete Basic,Eletrodomésticos,Lenovo
38380,Mouse X,Acessórios,Sony
38390,Teclado Pro,Informática,Apple
38400,Monitor V2,eletrodomésticos,
38410,Gabinete X,Eletrodomésticos,Dell
38420,Gabinete Pro,Games,Asus
38430,Gabinete V2,Informática,LG
38440,Notebook Ultra,Informatica,Lenovo
38450,Notebook Basic,Games,Dell
38460,Mesa Digitalizadora Ultra,Games,Logitech
38470,Headset Plus,Acessórios,Samsung
38480,Teclado Plus,Móveis,Asus
38490,Teclado Ultra,Móveis,Pichau
38500,Headset Basic,Games,Dell
38510,Headset V2,móveis,Logitech
38520,Mesa Digitalizadora Plus,Games,Pichau
38530,Cadeira Gamer V2,Móveis,Apple
38540,Headset X,Acessórios,Apple
38550,Cadeira Gamer Ultra,Eletrônicos,Dell
38560,Teclado Gamer,Games,Asus
38570,Smartphone Pro,Games,HP
38580,Notebook Ultra,Informática,Apple
38590,Smartphone X,Eletrodomésticos,Lenovo
38600,Teclado V2,Acessórios,Samsung
38610,Smartphone X,Eletrodomésticos,HP
38620,Webcam X,Eletrônicos,Pichau
38630,Webcam Ultra,Eletrônicos,Asus
38640,Webcam Ultra,Informática,LG
38650,Smartphone Gamer,Acessórios,Logitech
38660,Monitor Pro,Acessórios,Pichau
38670,Mesa Digitalizadora Pro,Acessórios,Logitech
38680,Smartphone Pro,Móveis,Logitech
38690,Gabinete Plus,Eletrodomésticos,LG
38700,Mesa Digitalizadora V2,Acessórios,Lenovo
38710,Headset Basic,Eletrônicos,Dell
38720,Teclado Pro,Eletrodomésticos,Sony
38730,Gabinete V2,Games,HP
38740,Cadeira Gamer Plus,Eletrônicos,Pichau
38750,Smartphone Ultra,Acessórios,Logitech
38760,Smartphone X,Eletrodomésticos,LG
38770,Cadeira Gamer Ultra,Acessorios,LG
38780,Notebook Ultra,Games,Asus
38790,Cadeira Gamer Pro,Games,Logitech
38800,Gabinete Ultra,Móveis,Samsung
38810,Headset X,Acessórios,Apple
38820,Teclado X,Acessórios,HP
38830,Teclado V2,Móveis,Sony
38840,Smartphone Pro,Informática,HP
38850,Mouse Pro,Eletrônicos,Apple
38860,Headset Ultra,Eletrônicos,HP
38870,Gabinete Basic,Eletrônicos,Dell
38880,Monitor Basic,Acessórios,Samsung
38890,Notebook Gamer,Eletrônicos,Samsung
38900,Monitor Ultra,Eletrônicos,Pichau
38910,Gabinete Plus,Eletrônicos,Pichau
38920,Smartphone X,Acessórios,Asus
38930,Webcam Gamer,Informática,Sony
38940,Mesa Digitalizadora V2,Móveis,Dell
38950,Headset Gamer,Acessórios,HP
38960,Notebook Gamer,Móveis,Asus
38970,Monitor V2,Móveis,HP
38980,Monitor Basic,eletrônicos,Dell
38990,Smartphone Gamer,Acessórios,Logitech
39000,Smartphone V2,Acessórios,Asus
39010,Smartphone V2,Móveis,Samsung
39020,Smartphone Basic,Eletrodomésticos,Asus
39030,Monitor Basic,Games,Asus
39040,Mouse X,Acessórios,LG
39050,Webcam Ultra,Móveis,Samsung
39060,Mouse X,Informática,Logitech
39070,Cadeira Gamer X,Móveis,Samsung
39080,Monitor V2,Games,Logitech
39090,Cadeira Gamer Gamer,Acessórios,LG
39100,Mesa Digitalizadora Gamer,Eletrodomésticos,Samsung
39110,Headset Basic,Móveis,Pichau
39120,Gabinete Gamer,móveis,HP
39130,Smartphone X,Eletrodomésticos,Dell
39140,Webcam Pro,Games,Asus
39150,Mouse Basic,Games,HP
39160,Headset Gamer,Eletrônicos,HP
39170,Teclado X,Móveis,Logitech
39180,Mouse V2,Eletrônicos,Logitech
39190,Webcam Basic,Eletrodomésticos,HP
39200,Mouse V2,Eletrônicos,Asus
39210,Smartphone V2,Eletrônicos,Logitech
39220,Headset Plus,Acessórios,Apple
39230,Headset Ultra,Games,HP
39240,Smartphone Plus,Eletrodomésticos,Lenovo
39250,Mouse Ultra,Eletrônicos,Samsung
39260,Webcam Plus,Games,Lenovo
39270,Smartphone Ultra,Informática,LG
39280,Cadeira Gamer Pro,Games,Pichau
39290,Notebook Plus,Eletrônicos,Samsung
39300,Notebook X,Eletrônicos,Dell
39310,Smartphone Basic,eletrônicos,Pichau
39320,Cadeira Gamer Gamer,Eletrodomésticos,Logitech
39330,Mouse Ultra,Acessórios,Samsung
39340,Cadeira Gamer Pro,Informática,Samsung
39350,Monitor Ultra,Informatica,Logitech
39360,Mesa Digitalizadora Pro,Games,Lenovo
39370,Monitor Plus,Acessórios,Apple
39380,Cadeira Gamer Pro,Games,Lenovo
39390,Gabinete Basic,Games,Logitech
39400,Teclado Basic,Eletrodomésticos,Pichau
39410,Gabinete V2,móveis,Logitech
39420,Mouse Pro,Acessórios,LG
39430,Mesa Digitalizadora V2,Games,Samsung
39440,Mesa Digitalizadora Pro,Eletrodomésticos,Asus
39450,Mouse Plus,Informática,Sony
39460,Smartphone V2,Móveis,Pichau
39470,Mouse Gamer,Eletrônicos,Samsung
39480,Mouse V2,Games,LG
39490,Mouse Gamer,Móveis,Lenovo
39500,Mouse Ultra,Games,Dell
39510,Gabinete Gamer,Informática,Logitech
39520,Monitor Pro,Games,LG
39530,Monitor X,Eletrodomésticos,Logitech
39540,Gabinete Basic,Eletrodomésticos,Lenovo
39550,Teclado Basic,Móveis,Apple
39560,Monitor Basic,Acessórios,HP
39570,Teclado X,Acessórios,LG
39580,Notebook Ultra,Acessórios,Pichau
39590,Headset V2,Informática,Lenovo
39600,Smartphone Pro,eletrônicos,
39610,Notebook Pro,Eletrônicos,Samsung
39620,Notebook Basic,Informática,Pichau
39630,Mesa Digitalizadora V2,Móveis,Logitech
39640,Mesa Digitalizadora Pro,Móveis,Pichau
39650,Teclado Ultra,Eletrodomésticos,HP
39660,Gabinete Ultra,Eletrodomésticos,Pichau
39670,Headset Plus,Informática,Pichau
39680,Mesa Digitalizadora X,Móveis,Dell
39690,Smartphone Ultra,Informática,Sony
39700,Monitor Plus,Informática,Logitech
39710,Webcam Plus,Games,Lenovo
39720,Notebook X,Eletrodomésticos,Samsung
39730,Cadeira Gamer Gamer,acessórios,
39740,Mesa Digitalizadora Gamer,Móveis,Samsung
39750,Cadeira Gamer Plus,Informática,Samsung
39760,Monitor V2,Eletrodomésticos,Logitech
39770,Headset Plus,Informatica,HP
39780,Mesa Digitalizadora Ultra,Eletrônicos,HP
39790,Gabinete Ultra,Eletrodomésticos,HP
39800,Mouse X,Móveis,HP
39810,Gabinete X,Acessórios,Pichau
39820,Mouse Pro,Móveis,Sony
39830,Teclado V2,Acessórios,Asus
39840,Mouse V2,Eletrônicos,Lenovo
39850,Webcam Plus,Informática,Apple
39860,Smartphone Ultra,Games,HP
39870,Monitor Pro,Games,Apple
39880,Gabinete V2,Games,Pichau
39890,Mouse Plus,Eletrônicos,Apple
39900,Mouse Ultra,Games,HP
39910,Cadeira Gamer Basic,Games,Logitech
39920,Headset Gamer,Eletrodomésticos,Dell
39930,Teclado Plus,eletrônicos,Dell
39940,Smartphone Gamer,Games,LG
39950,Gabinete V2,Eletrodomésticos,LG
39960,Headset V2,Móveis,Dell
39970,Mesa Digitalizadora Ultra,Games,Apple
39980,Cadeira Gamer Basic,Eletrodomésticos,Apple
39990,Webcam Pro,Acessórios,Logitech
40000,Headset Ultra,Games,LG
40010,Webcam Gamer,Informática,Asus
40020,Notebook Ultra,Acessórios,LG
40030,Teclado Pro,Games,LG
40040,Teclado Gamer,Acessórios,Dell
40050,Mesa Digitalizadora Pro,Acessórios,Samsung
40060,Teclado Plus,Games,Sony
40070,Smartphone Plus,Games,Pichau
40080,Headset Basic,Games,Asus
40090,Gabinete Gamer,Eletrodomésticos,Sony
40100,Headset V2,Eletrônicos,Asus
40110,Monitor Plus,Games,Pichau
40120,Notebook Plus,Eletrodomésticos,Asus
40130,Gabinete Gamer,Móveis,HP
40140,Mesa Digitalizadora Plus,Eletrônicos,Lenovo
40150,Mouse V2,Móveis,Logitech
40160,Teclado V2,games,Sony
40170,Webcam V2,Eletrodomésticos,Lenovo
40180,Teclado Basic,Informática,Sony
40190,Webcam X,Games,Dell
40200,Headset Pro,eletrodomésticos,
40210,Notebook Ultra,Móveis,LG
40220,Teclado Ultra,Informática,Asus
40230,Mouse Basic,Informática,Logitech
40240,Teclado Basic,Eletrodomésticos,Pichau
40250,Teclado Gamer,Informática,LG
40260,Gabinete Gamer,Móveis,HP
40270,Headset X,Acessórios,HP
40280,Monitor Pro,Eletrônicos,HP
40290,Gabinete Plus,Eletrodomésticos,Logitech
40300,Mesa Digitalizadora Plus,informática,
40310,Teclado V2,Games,Apple
40320,Monitor Pro,Móveis,Pichau
40330,Gabinete Ultra,Eletrônicos,Logitech
40340,Smartphone Gamer,Games,Dell
40350,Mouse V2,Acessorios,Asus
40360,Notebook Pro,Informática,Pichau
40370,Monitor X,Eletrônicos,Logitech
40380,Gabinete Basic,Games,Asus
40390,Headset Plus,Games,Pichau
40400,Headset Basic,Informática,Logitech
40410,Teclado Basic,Acessórios,Samsung
40420,Cadeira Gamer Plus,Acessorios,Pichau
40430,Monitor Gamer,Eletrônicos,Logitech
40440,Monitor Plus,Eletrodomésticos,Logitech
40450,Mesa Digitalizadora Pro,Móveis,Samsung
40460,Webcam V2,Games,HP
40470,Cadeira Gamer Basic,Games,Logitech
40480,Monitor Gamer,Eletrodomésticos,Samsung
40490,Cadeira Gamer V2,Eletrônicos,Sony
40500,Monitor Gamer,Eletrônicos,Lenovo
40510,Mesa Digitalizadora Plus,Eletrônicos,Logitech
40520,Cadeira Gamer Plus,Móveis,Apple
40530,Gabinete X,Acessórios,Apple
40540,Monitor Ultra,Games,Samsung
40550,Teclado Plus,Games,Lenovo
40560,Cadeira Gamer Pro,Informática,Lenovo
40570,Mouse X,Acessórios,Logitech
40580,Cadeira Gamer Pro,Informática,Sony
40590,Gabinete Ultra,Games,Pichau
40600,Webcam Pro,Acessórios,LG
40610,Monitor Basic,móveis,
40620,Webcam Ultra,Acessorios,Sony
40630,Webcam Basic,Informática,HP
40640,Mouse Plus,Informática,Lenovo
40650,Cadeira Gamer Pro,Móveis,Sony
40660,Webcam X,acessórios,Pichau
40670,Headset Pro,Games,Sony
40680,Mesa Digitalizadora Pro,Games,Logitech
40690,Teclado X,Eletrodomésticos,Pichau
40700,Monitor Plus,Eletrodomésticos,Pichau
40710,Webcam Pro,Acessórios,LG
40720,Cadeira Gamer V2,Móveis,Asus
40730,Smartphone Ultra,Acessórios,HP
40740,Teclado Pro,Informática,Logitech
40750,Teclado X,Acessórios,Asus
40760,Headset Plus,Informatica,Lenovo
40770,Monitor Ultra,Acessórios,LG
40780,Gabinete X,Acessórios,Lenovo
40790,Teclado X,Eletrodomésticos,Apple
40800,Headset Basic,Informática,Samsung
40810,Teclado V2,Informática,Sony
40820,Notebook X,Games,Samsung
40830,Mesa Digitalizadora Gamer,Informática,Asus
40840,Teclado Plus,Acessórios,Pichau
40850,Headset V2,Acessórios,Samsung
40860,Notebook X,Móveis,Asus
40870,Mouse Basic,Games,Logitech
40880,Notebook Basic,Acessórios,Apple
40890,Mouse Basic,Acessórios,Apple
40900,Webcam V2,Games,Apple
40910,Gabinete V2,Eletrônicos,Pichau
40920,Gabinete Ultra,Games,Asus
40930,Headset Gamer,Eletrônicos,Lenovo
40940,Notebook Ultra,Móveis,Pichau
40950,Mesa Digitalizadora Basic,Eletrônicos,Pichau
40960,Smartphone Basic,Eletrônicos,Dell
40970,Headset Plus,games,
40980,Cadeira Gamer V2,Eletrodomésticos,Samsung
40990,Headset X,Acessorios,Logitech
41000,Mesa Digitalizadora X,Acessórios,Lenovo
41010,Notebook Gamer,Acessórios,Pichau
41020,Gabinete Gamer,Móveis,Apple
41030,Headset Ultra,Informática,Dell
41040,Notebook Ultra,móveis,
41050,Gabinete Basic,Informática,Pichau
41060,Notebook X,Games,Pichau
41070,Headset V2,Eletrodomésticos,Dell
41080,Gabinete X,Acessórios,Asus
41090,Monitor Pro,Informática,Apple
41100,Webcam Plus,Acessórios,Logitech
41110,Webcam Plus,informática,HP
41120,Webcam Basic,Games,Apple
41130,Monitor X,Games,Pichau
41140,Mouse Gamer,Móveis,Samsung
41150,Notebook X,eletrônicos,
41160,Headset V2,Móveis,Asus
41170,Mouse Ultra,Games,Samsung
41180,Cadeira Gamer Gamer,Móveis,LG
41190,Gabinete V2,Informática,Dell
41200,Headset Basic,Acessórios,Logitech
41210,Mouse Pro,Móveis,Sony
41220,Headset Pro,Eletrodomésticos,Sony
41230,Cadeira Gamer Basic,Eletrodomésticos,Samsung
41240,Gabinete Gamer,Acessórios,Dell
41250,Headset Plus,Eletrônicos,Asus
41260,Smartphone Ultra,Acessórios,Samsung
41270,Monitor Basic,Acessórios,Pichau
41280,Mesa Digitalizadora Gamer,Acessórios,Sony
41290,Webcam Pro,Móveis,Dell
41300,Notebook Gamer,Games,Asus
41310,Cadeira Gamer Pro,Móveis,Apple
41320,Smartphone Plus,Eletrodomésticos,Asus
41330,Smartphone Basic,Games,HP
41340,Gabinete Ultra,Eletrônicos,Apple
41350,Notebook V2,Eletrodomésticos,Apple
41360,Gabinete Basic,Eletrônicos,Dell
41370,Notebook Ultra,Eletrodomésticos,Dell
41380,Cadeira Gamer Ultra,Eletrônicos,Pichau
41390,Webcam Basic,Informática,LG
41400,Notebook V2,Eletrodomésticos,Pichau
41410,Headset Pro,Acessórios,Asus
41420,Gabinete V2,Eletrônicos,Lenovo
41430,Smartphone Basic,Móveis,Asus
41440,Monitor V2,Eletrodomésticos,Dell
41450,Gabinete Gamer,Acessórios,Asus
41460,Mouse Ultra,Eletrônicos,Asus
41470,Mesa Digitalizadora Ultra,Informática,Sony
41480,Headset Ultra,Informática,Samsung
41490,Monitor Pro,Informática,Pichau
41500,Monitor X,Acessórios,LG
41510,Notebook Ultra,Informática,Asus
41520,Teclado Basic,Móveis,Asus
41530,Gabinete Plus,Acessórios,Samsung
41540,Gabinete Gamer,Acessórios,HP
41550,Mesa Digitalizadora Ultra,Móveis,Lenovo
41560,Webcam Pro,móveis,
41570,Notebook V2,Acessórios,Pichau
41580,Cadeira Gamer Ultra,Games,Pichau
41590,Mesa Digitalizadora Ultra,Móveis,Apple
41600,Headset Pro,Games,HP
41610,Mouse Gamer,Informática,Pichau
41620,Mesa Digitalizadora Basic,Eletrônicos,Sony
41630,Mouse Ultra,Informática,Pichau
41640,Headset Gamer,Games,HP
41650,Mesa Digitalizadora X,Eletrodomésticos,Lenovo
41660,Gabinete Plus,Acessórios,Samsung
41670,Mouse Gamer,Informática,Logitech
41680,Smartphone Gamer,Eletrônicos,Dell
41690,Smartphone V2,Eletrodomésticos,Logitech
41700,Teclado Plus,Acessórios,Lenovo
41710,Monitor V2,Móveis,Samsung
41720,Webcam Plus,Eletrônicos,Asus
41730,Notebook Basic,móveis,LG
41740,Smartphone Ultra,Eletrônicos,LG
41750,Mesa Digitalizadora V2,Informática,LG
41760,Headset Pro,Informatica,Samsung
41770,Gabinete Pro,Eletrodomésticos,Asus
41780,Smartphone X,Eletrodomésticos,LG
41790,Cadeira Gamer Gamer,Móveis,Sony
41800,Monitor Plus,Games,LG
41810,Teclado Plus,Informática,HP
41820,Monitor Gamer,Móveis,LG
41830,Cadeira Gamer Gamer,Móveis,Pichau
41840,Mesa Digitalizadora Ultra,games,
41850,Headset X,Móveis,Pichau
41860,Webcam Gamer,Acessórios,Asus
41870,Webcam Gamer,Móveis,Pichau
41880,Cadeira Gamer Plus,Informática,Logitech
41890,Cadeira Gamer Plus,Eletrônicos,Samsung
41900,Teclado X,Games,Lenovo
41910,Teclado Ultra,Eletrodomésticos,LG
41920,Mesa Digitalizadora Plus,Informática,Logitech
41930,Notebook Basic,Informática,Pichau
41940,Smartphone Gamer,Eletrodomésticos,Pichau
41950,Webcam V2,Móveis,Asus
41960,Smartphone Pro,Eletrodomésticos,Lenovo
41970,Cadeira Gamer Pro,Acessórios,Sony
41980,Gabinete X,Games,Pichau
41990,Teclado Ultra,Informática,Dell
42000,Notebook Plus,Informática,Samsung
42010,Webcam Gamer,Games,Samsung
42020,Headset Pro,Eletrodomésticos,Logitech
42030,Smartphone Gamer,Games,Dell
42040,Gabinete X,Acessórios,Samsung
42050,Cadeira Gamer Pro,Informática,LG
42060,Cadeira Gamer Pro,Eletronicos,LG
42070,Teclado Pro,Eletrodomésticos,Logitech
42080,Mesa Digitalizadora X,Eletrodomésticos,Dell
42090,Webcam Ultra,Informática,Apple
42100,Cadeira Gamer Plus,games,
42110,Gabinete Ultra,Informática,Logitech
42120,Webcam Ultra,Eletrônicos,Samsung
42130,Teclado V2,Informática,HP
42140,Headset Plus,Móveis,Lenovo
42150,Headset Basic,informática,Samsung
42160,Notebook Ultra,Games,LG
42170,Notebook X,Acessórios,LG
42180,Mouse Ultra,Acessórios,LG
42190,Smartphone Basic,Móveis,Logitech
42200,Monitor V2,Acessórios,Lenovo
42210,Cadeira Gamer X,Móveis,Logitech
42220,Mouse Ultra,Games,LG
42230,Mouse Pro,Informática,LG
42240,Mesa Digitalizadora V2,Móveis,Pichau
42250,Mesa Digitalizadora Basic,Informática,Samsung
42260,Smartphone Basic,Informática,HP
42270,Notebook Pro,Eletrônicos,Sony
42280,Mesa Digitalizadora Pro,Eletrodomésticos,HP
42290,Mouse X,Móveis,HP
42300,Gabinete Ultra,Móveis,Dell
42310,Teclado X,Eletrodomésticos,Dell
42320,Gabinete X,Informática,Pichau
42330,Headset Gamer,Informática,Dell
42340,Monitor Plus,Eletrônicos,Apple
42350,Cadeira Gamer Ultra,Móveis,Apple
42360,Teclado Basic,Acessórios,Samsung
42370,Monitor Pro,Eletrodomésticos,Sony
42380,Gabinete X,Eletrodomésticos,Lenovo
42390,Smartphone Plus,Móveis,Samsung
42400,Monitor X,Eletrodomésticos,Lenovo
42410,Teclado Pro,Eletrônicos,Lenovo
42420,Headset Basic,Informática,HP
42430,Mouse Plus,Games,HP
42440,Mouse V2,Games,Logitech
42450,Mouse Pro,Informática,HP
42460,Gabinete X,Eletrodomésticos,Apple
42470,Teclado V2,Móveis,Asus
42480,Mouse Gamer,Games,Logitech
42490,Headset V2,Games,Sony
42500,Notebook Gamer,Eletrodomésticos,Pichau
42510,Mouse Pro,Móveis,Dell
42520,Monitor V2,Games,Asus
42530,Headset X,Eletrônicos,Apple
42540,Gabinete X,Eletrônicos,Lenovo
42550,Gabinete Plus,Eletrodomésticos,HP
42560,Smartphone V2,Móveis,LG
42570,Notebook V2,eletrônicos,
42580,Webcam Basic,Games,Apple
42590,Headset X,Eletrodomésticos,LG
42600,Headset Plus,Informática,HP
42610,Mesa Digitalizadora Basic,Games,Logitech
42620,Cadeira Gamer Ultra,informática,Sony
42630,Webcam X,Acessórios,HP
42640,Smartphone X,Móveis,Lenovo
42650,Smartphone Plus,Informática,Pichau
42660,Smartphone Ultra,Games,Samsung
42670,Monitor Basic,Eletrodomésticos,Pichau
42680,Webcam X,acessórios,
42690,Cadeira Gamer V2,Informática,Samsung
42700,Mesa Digitalizadora Gamer,Acessórios,Samsung
42710,Mouse Pro,Acessórios,Logitech
42720,Mouse V2,Informática,Sony
42730,Monitor V2,Móveis,LG
42740,Cadeira Gamer V2,Informática,Dell
42750,Notebook Plus,Informática,Samsung
42760,Teclado Basic,Acessórios,Apple
42770,Smartphone Pro,Eletrônicos,Samsung
42780,Mesa Digitalizadora V2,Móveis,Asus
42790,Cadeira Gamer V2,Acessórios,Asus
42800,Notebook Ultra,Eletrodomésticos,Pichau
42810,Notebook X,informática,
42820,Mouse Ultra,Informatica,Lenovo
42830,Notebook X,Eletrônicos,Logitech
42840,Cadeira Gamer Ultra,Móveis,Lenovo
42850,Smartphone Basic,acessórios,
42860,Smartphone Gamer,Acessórios,Logitech
42870,Headset Plus,Eletrônicos,LG
42880,Headset Ultra,Eletrodomésticos,Pichau
42890,Gabinete Pro,Eletrodomésticos,LG
42900,Mesa Digitalizadora V2,Acessórios,Pichau
42910,Webcam Basic,Games,Samsung
42920,Smartphone X,Eletrodomésticos,Lenovo
42930,Mouse Ultra,Móveis,Samsung
42940,Cadeira Gamer V2,Eletrodomésticos,Logitech
42950,Notebook Plus,Móveis,LG
42960,Monitor Pro,Informática,Samsung
42970,Mesa Digitalizadora Ultra,Informática,Sony
42980,Cadeira Gamer Plus,Informática,Asus
42990,Notebook X,Acessórios,Lenovo
43000,Monitor Pro,Móveis,HP
43010,Gabinete Ultra,Acessórios,LG
43020,Webcam X,Eletrônicos,Samsung
43030,Notebook X,Móveis,Sony
43040,Teclado V2,Informática,Asus
43050,Cadeira Gamer Ultra,Móveis,Asus
43060,Gabinete V2,Informática,Pichau
43070,Headset X,Eletrodomésticos,Pichau
43080,Headset Gamer,Eletrodomésticos,Lenovo
43090,Smartphone X,Games,Lenovo
43100,Notebook Gamer,informática,
43110,Mouse Basic,eletrônicos,Sony
43120,Cadeira Gamer Gamer,Informática,LG
43130,Mesa Digitalizadora Basic,Games,LG
43140,Mouse Pro,Eletrônicos,Pichau
43150,Notebook Plus,Eletrodomésticos,HP
43160,Smartphone Gamer,Eletrodomésticos,Apple
43170,Cadeira Gamer Basic,Games,Asus
43180,Monitor Ultra,Eletrodomésticos,HP
43190,Webcam Basic,Eletrodomésticos,Logitech
43200,Smartphone Gamer,acessórios,Logitech
43210,Headset Pro,Acessórios,Apple
43220,Webcam Basic,Móveis,Pichau
43230,Smartphone Gamer,Eletrônicos,Logitech
43240,Notebook V2,Móveis,HP
43250,Mesa Digitalizadora Pro,Móveis,Sony
43260,Teclado Gamer,Games,HP
43270,Gabinete Gamer,Games,LG
43280,Notebook V2,Móveis,Logitech
43290,Webcam V2,Informática,Pichau
43300,Headset X,Acessórios,Dell
43310,Webcam V2,Informática,HP
43320,Teclado V2,Games,Logitech
43330,Webcam Gamer,Informática,Apple
43340,Teclado Gamer,Eletrodomésticos,Pichau
43350,Headset X,Games,Logitech
43360,Gabinete Ultra,Eletrodomésticos,HP
43370,Monitor Gamer,Informática,Apple
43380,Webcam Gamer,Acessórios,Sony
43390,Mouse Plus,Eletrônicos,Lenovo
43400,Headset V2,Eletrodomésticos,Pichau
43410,Webcam X,Móveis,Samsung
43420,Mouse Pro,Eletrodomésticos,LG
43430,Cadeira Gamer X,Eletrônicos,Lenovo
43440,Smartphone Plus,Informática,HP
43450,Webcam X,Informática,Sony
43460,Headset Gamer,Acessórios,Sony
43470,Webcam Basic,Acessórios,Dell
43480,Webcam X,Acessórios,Pichau
43490,Mouse X,Eletrônicos,Sony
43500,Smartphone X,Games,HP
43510,Mesa Digitalizadora X,Informática,Samsung
43520,Cadeira Gamer Pro,Games,Sony
43530,Headset V2,Acessórios,HP
43540,Teclado Ultra,Games,Logitech
43550,Smartphone X,Games,Logitech
43560,Teclado Pro,Móveis,Sony
43570,Teclado Pro,Eletrodomésticos,Apple
43580,Teclado Basic,Eletrodomésticos,Dell
43590,Teclado Plus,Informática,Logitech
43600,Headset Ultra,Acessorios,Logitech
43610,Mouse X,Eletrodomésticos,Asus
43620,Mesa Digitalizadora Ultra,Eletrônicos,HP
43630,Smartphone Gamer,Eletrodomésticos,Lenovo
43640,Mouse Plus,Informática,Asus
43650,Smartphone Plus,Games,LG
43660,Smartphone Plus,móveis,Sony
43670,Headset Plus,Eletrônicos,HP
43680,Webcam Ultra,Games,LG
43690,Gabinete Gamer,Eletrodomésticos,Sony
43700,Mesa Digitalizadora Ultra,Acessórios,Asus
43710,Mesa Digitalizadora V2,Eletrodomésticos,HP
43720,Headset Plus,Informática,LG
43730,Gabinete Pro,Games,Dell
43740,Notebook Plus,Eletrodomésticos,LG
43750,Monitor V2,Informática,Asus
43760,Mouse V2,Informática,HP
43770,Mouse Basic,Eletrônicos,Apple
43780,Webcam V2,Acessórios,Apple
43790,Smartphone Ultra,Informática,HP
43800,Teclado V2,Móveis,Apple
43810,Smartphone Basic,Eletrodomésticos,HP
